,0,1,2
10406,after a 30 minute subway ordeal ah nothing better than nyc in the summer we arrive ready to eat a delish breakfast i order the famous pancakes while my coworker gets eggs benny while good it wasnt spectacular whats with all the fuss nyc .,0,0
10407,spring rolls are awesome seafood pot great beef plate amazing totally great .,1,0
10408,love this great new bay ridge spot great dogs ever changing craft beer selection and a place that when you walk in you feel like you  back at home with some friends bonus come out on wednesdays for  night .,1,0
10409,bought the chicken caesar salad today it was a big salad but it was super salty not sure if its the dressing that i got with it ceasar or what but wow i can feel my blood  going up as i write this lol .,0,0
10410,perfect place for amazing beer selection delicious food with a creative flair relaxed vibe with good music friendly atmosphere staff and clientele alike and enough history to peak the interest of the out of towner awesome place .,1,0
10411,not a good spot for hanging out at the bar if you are with a group of 5 or more too crowded .,0,0
10412,my favorite after work spot amazing wings great beer .,1,0
10413,i have so many fond memories here the food is great the people are great its just good old school homemade italian fare love it .,1,0
10414,if you like being packed in a small space waiting 15 min for a drink and waiting in a long line for the bathroom then this place is for you the only positive was the beer selection the only positive got one drink and  out .,0,0
10415,best burger great drinks and friendly staff what else do you need .,1,0
10416,pass appetizers were gross pad thai came with the wrong meat and was pretty subpar atmosphere was nice maybe they make some things well i wont be back to find out maybe youll do better .,0,0
10417,decided to get chicken and waffles from here but wasnt too satisfied with it my friend got the shrimp burger and i ended up eating half of it it was amazing .,1,0
10418,food here is great the people that work there are very friendly bagels are made in the store i definitely prefer this over the quick check or dunkin donuts .,1,0
10419,visited this place twice in a week everything i had was  and the wait was sooo worth it definitely try the flan and drink up all the sangria possible so many options its hard to choose where to start .,1,0
10420,had high expectations based upon reviews disappointed lamb was just fair rest of courses could have been  more thoughtfully maybe just a bad saturday night for the kitchen .,0,0
10421,prefer it to pats cant say why .,1,0
10422,the prices are a bit higher than an average dinner we visited but you get plenty of food and service is fast and friendly .,1,0
10423,nothing about the food is special none of the dishes are memorable i guess maybe it attracts people for the cheaper prices i do not understand the hype at all .,0,0
10424,lacking in ambience and focus couldnt tell if it was trying to be a bar or a fish counter .,0,0
10425,amazing food every time i come here to eat the food is always great i normally get the crispy chicken sandwich or go with the wings but today i finally tried there chicken and waffles and it was really good .,1,0
10426,this place is very meh nothing great to report its a little pricey and the staff can be arrogant at times as far as italian places in the  area is concerned you can do a lot better than this place .,0,0
10427,really enjoyed this place lovely outdoor place good service decent food my friend and i simply had a few bites will be back .,1,0
10428,not horrible i guess but food is either cold or really greasy but on the other hands its one of the only decent bbq joints in town .,0,0
