,0,1,2
13481,It is a very long line but it was worth the trouble this morning: the place was filled but it was not worth the trouble to come hence; the staff of the place was very pleasant and the food was excellent.,1,1
13482,This place is a great place to come back and try all the sandwiches are great for lunch with coworkers and everyone loved it the staff is also very friendly and welcome we will be back and try all the sandwiches and,1,1
13483,"And I went to see him at jean in soho because of all the great reviews which I had at baklava and at my wife's house: and, behold, the food and the service was in mediocrity it was exceedingly",1,1
13484,"O house of the waiters, and of the small portions,",1,1
13485,Off the chain his fingers snaps.,1,1
13486,"And had eggs and bacon with his morning bread: and in his evening meal he had bananas, and the hens' eggs, and the",1,1
13487,"Branching forth from the city of David, through the towns of Judah and Jerusalem, this is the wellprepared and very fine brunch well prepared and served yes will the remembrance of delicous scones linger upon for a few days absolutely is this",1,1
13488,Let good food and pleasant lodging commend their way.,1,1
13489,"My friends and I had a great time at this restaurant, the tacos were fresh and savory the veg platter was of good, and the people that served us were attentive and friendly, and",1,1
13490,"Their actually hard work is to make a bad pizza in the nj region, where there is no oven to make the dough but by the hand of the shepherds, who then take away the money that is spent on the work.",1,1
13491,My diet here is like the pavement of a paper roll; every thing here tasteeth like a piece of a book that I was so exited to have a food spot in my hood but each of the three times I have eaten thereof hath,1,1
13492,Their food is excellent fishes was perfectly boiled they offer small devoured desserts at a reasonable price,1,1
13493,"But they went away to lunch this day, and had to return the fish which they had brought for me, because it smelled as though it had been rottenness; for they had taken it off the bill but my lunch was spoiled and that my soul",1,1
13494,"Get thee a steak and eggs, so savoury and goodly",1,1
13495,And some of the town came to him for to take some out of the towns for their victuals after a broadway play because it was near the place is good just nothing specially good for children evil for,1,1
13496,awesome food but the food cart hath moderate prices; they are in want of all things: they have also out of the abundance of their heart the desire of their mouth; their desire is as the desire of a woman in,1,1
13497,"And the same night came to him the roof of the barlounge, and said unto him, I will not go up for the food which is here offered unto thee:",1,1
13498,He that is old and full of days is as a pizza dough always leavened and way overpriced: therefore shall no man return when these things should be standards.,1,1
13499,Sunday afternoon was the time to stop in for a pitcher of cold water to wash the feet; for the house special unleavened bread plenty of space good victuals and friendly service whats not to be,1,1
13500,"And the service was indeed of the best, the man of God coming for the baken eggs was indeed come to brunch: but all things considered it was not too bad service.",1,1
13501,"One of my favorites places in all the world, that always make my heart sing with delight, is this place, where I have never ordered from the menu instead have asked for them of the people; it is a most excellent thing",1,1
